list-il-s,12,4,1,144,381585,2649
list-dl-s,12,4,1,144,351492,2440
list-idl-s,12,4,1,144,334053,2319
list-i-m,12,8,1,288,482757,1676
list-d-m,12,8,1,288,414020,1437
list-il-m,12,8,1,288,363282,1261
list-dl-m,12,8,1,288,682445,2369
list-idl-m,12,8,1,288,510676,1773
list-i-s,12,8,1,288,1644989,5711
list-d-s,12,8,1,288,412615,1432
list-il-s,12,8,1,288,364257,1264
list-dl-s,12,8,1,288,467247,1622
list-idl-s,12,8,1,288,416475,1446
list-i-m,12,16,1,576,1221563,2120
list-d-m,12,16,1,576,703953,1222
list-il-m,12,16,1,576,420863,730
list-dl-m,12,16,1,576,1105695,1919
list-idl-m,12,16,1,576,1366591,2372
list-i-s,12,16,1,576,379751,659
list-d-s,12,16,1,576,431839,749
list-il-s,12,16,1,576,713235,1238
list-dl-s,12,16,1,576,1190653,2067
list-idl-s,12,16,1,576,822645,1428
list-i-m,12,32,1,1152,400052,347
list-d-m,12,32,1,1152,1128000,979
list-il-m,12,32,1,1152,971650,843
list-dl-m,12,32,1,1152,2398744,2082
list-idl-m,12,32,1,1152,2825773,2452
list-i-s,12,32,1,1152,385923,335
list-d-s,12,32,1,1152,1029060,893
list-il-s,12,32,1,1152,1858504,1613
list-dl-s,12,32,1,1152,2276073,1975
list-idl-s,12,32,1,1152,2603509,2259
list-none-none,1,1,1,3,95854,31951
list-none-none,1,10,1,30,90212,3007
list-none-none,1,100,1,300,96252,320
list-none-none,1,1000,1,3000,148346,49
list-none-none,1,10000,1,30000,666373,22
list-none-none,1,20000,1,60000,1089608,18
list-none-none,2,1,1,6,89081,14846
list-none-none,2,10,1,60,132900,2215
list-none-none,2,100,1,600,118416,197
list-none-none,8,10,1,240,260784,1086
list-none-none,8,100,1,2400,261282,108
list-i-none,2,1,1,6,110454,18409
list-d-none,2,1,1,6,116978,19496
list-il-none,2,1,1,6,79963,13327
list-dl-none,2,1,1,6,124089,20681
list-idl-none,2,1,1,6,123662,20610
list-i-m,2,1,1,6,137033,22838
list-d-m,2,1,1,6,136932,22822
list-il-m,2,1,1,6,111946,18657
list-dl-m,2,1,1,6,114399,19066
list-idl-m,2,1,1,6,100477,16746
list-i-s,2,1,1,6,77191,12865
list-d-s,2,1,1,6,116213,19368
list-il-s,2,1,1,6,113778,18963
list-dl-s,2,1,1,6,98786,16464
list-idl-s,2,1,1,6,124895,20815
list-i-none,2,2,1,12,124620,10385
list-d-none,2,2,1,12,120200,10016
list-il-none,2,2,1,12,80299,6691
list-idl-none,2,2,1,12,83219,6934
list-i-m,2,2,1,12,128981,10748
list-d-m,2,2,1,12,129796,10816
list-il-m,2,2,1,12,111626,9302
list-dl-m,2,2,1,12,83129,6927
list-idl-m,2,2,1,12,126133,10511
list-i-s,2,2,1,12,119156,9929
list-d-s,2,2,1,12,117233,9769
list-il-s,2,2,1,12,114097,9508
list-dl-s,2,2,1,12,95857,7988
list-idl-s,2,2,1,12,122952,10246
list-i-none,2,4,1,24,122600,5108
list-d-none,2,4,1,24,132041,5501
list-idl-none,2,4,1,24,88240,3676
list-i-m,2,4,1,24,128098,5337
list-d-m,2,4,1,24,123353,5139
list-il-m,2,4,1,24,145376,6057
list-dl-m,2,4,1,24,130596,5441
list-idl-m,2,4,1,24,130538,5439
list-i-s,2,4,1,24,111672,4653
list-d-s,2,4,1,24,92543,3855
list-il-s,2,4,1,24,86790,3616
list-dl-s,2,4,1,24,115529,4813
list-idl-s,2,4,1,24,114200,4758
list-i-none,2,8,1,48,112340,2340
list-idl-none,2,8,1,48,129713,2702
list-i-m,2,8,1,48,110233,2296
list-d-m,2,8,1,48,105708,2202
list-il-m,2,8,1,48,158493,3301
list-dl-m,2,8,1,48,165889,3456
list-idl-m,2,8,1,48,143823,2996
list-i-s,2,8,1,48,119007,2479
list-d-s,2,8,1,48,87215,1816
list-il-s,2,8,1,48,121160,2524
list-dl-s,2,8,1,48,119233,2484
list-idl-s,2,8,1,48,133512,2781
list-i-none,2,16,1,96,106196,1106
list-dl-none,2,16,1,96,122944,1280
list-idl-none,2,16,1,96,152465,1588
list-i-m,2,16,1,96,115665,1204
list-d-m,2,16,1,96,145274,1513
list-il-m,2,16,1,96,135160,1407
list-dl-m,2,16,1,96,212130,2209
list-idl-m,2,16,1,96,166160,1730
list-i-s,2,16,1,96,137231,1429
list-d-s,2,16,1,96,126700,1319
list-il-s,2,16,1,96,139041,1448
list-dl-s,2,16,1,96,157126,1636
list-idl-s,2,16,1,96,130006,1354
list-dl-none,2,32,1,192,194620,1013
list-idl-none,2,32,1,192,194439,1012
list-i-m,2,32,1,192,91842,478
list-d-m,2,32,1,192,216760,1128
list-il-m,2,32,1,192,174217,907
list-dl-m,2,32,1,192,213657,1112
list-idl-m,2,32,1,192,300065,1562
list-i-s,2,32,1,192,106388,554
list-d-s,2,32,1,192,133032,692
list-il-s,2,32,1,192,224284,1168
list-dl-s,2,32,1,192,224376,1168
list-idl-s,2,32,1,192,186989,973
list-i-none,4,1,1,12,150841,12570
list-dl-none,4,1,1,12,128029,10669
list-idl-none,4,1,1,12,151495,12624
list-i-m,4,1,1,12,146219,12184
list-d-m,4,1,1,12,141295,11774
